file,chunk,top_label,top_score,negative,neutral,positive
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cp81j7n2271o()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.679000973701477,0.28846004605293274,0.679000973701477,0.03253898397088051
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cp81j7n2271o()at_medium=RSS(())at_campaign=rss.txt,4,neutral,0.6940286159515381,0.24923698604106903,0.6940286159515381,0.05673438683152199
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cp81j7n2271o()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.5802338719367981,0.29808738827705383,0.5802338719367981,0.1216786801815033
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cqxdg01w4rno()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.8355540037155151,0.13767708837985992,0.8355540037155151,0.026768887415528297
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cqxdg01w4rno()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.8688799142837524,0.09451361000537872,0.8688799142837524,0.03660650923848152
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cqxdg01w4rno()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.50031977891922,0.4866345524787903,0.50031977891922,0.013045679777860641
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cqxdg01w4rno()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.7349178791046143,0.23960840702056885,0.7349178791046143,0.025473693385720253
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cvg53xp5857o()at_medium=RSS(())at_campaign=rss.txt,1,positive,0.7899340391159058,0.006449922453612089,0.20361599326133728,0.7899340391159058
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cvg53xp5857o()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.7462353706359863,0.007919557392597198,0.7462353706359863,0.2458450347185135
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cvg53xp5857o()at_medium=RSS(())at_campaign=rss.txt,3,positive,0.8520388603210449,0.008428337052464485,0.13953284919261932,0.8520388603210449
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cvg53xp5857o()at_medium=RSS(())at_campaign=rss.txt,avg,positive,0.6292726397514343,0.007599272299557924,0.36312806606292725,0.6292726397514343
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cvgj9yznzg7o()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.761730968952179,0.20009291172027588,0.761730968952179,0.03817615285515785
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cvgj9yznzg7o()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.8224153518676758,0.14568617939949036,0.8224153518676758,0.03189840167760849
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cvgj9yznzg7o()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.792073130607605,0.17288954555988312,0.792073130607605,0.03503727912902832
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwy18y5jpw1o()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.6884745359420776,0.022626427933573723,0.6884745359420776,0.2888990342617035
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwy18y5jpw1o()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.6589243412017822,0.2941487729549408,0.6589243412017822,0.04692680388689041
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwy18y5jpw1o()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.4971536695957184,0.4808175265789032,0.4971536695957184,0.022028852254152298
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwy18y5jpw1o()at_medium=RSS(())at_campaign=rss.txt,4,neutral,0.8214909434318542,0.023356078192591667,0.8214909434318542,0.15515299141407013
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwy18y5jpw1o()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.6665108799934387,0.20523720979690552,0.6665108799934387,0.12825192511081696
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyke5n1z4po()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.7566429972648621,0.021416377276182175,0.7566429972648621,0.22194062173366547
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyke5n1z4po()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.837026059627533,0.04784311354160309,0.837026059627533,0.11513081192970276
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyke5n1z4po()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.84319007396698,0.021202556788921356,0.84319007396698,0.13560733199119568
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyke5n1z4po()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.812286376953125,0.030154017731547356,0.812286376953125,0.1575595885515213
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyx0jggle7o()at_medium=RSS(())at_campaign=rss.txt,1,negative,0.6761746406555176,0.6761746406555176,0.3110921382904053,0.012733189389109612
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyx0jggle7o()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.7428380846977234,0.16901801526546478,0.7428380846977234,0.08814394474029541
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyx0jggle7o()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.5902830958366394,0.3687210977077484,0.5902830958366394,0.04099581018090248
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cwyx0jggle7o()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.5480711460113525,0.4046379327774048,0.5480711460113525,0.04729098081588745
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cx2jg2g341jo()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.8751080632209778,0.07881898432970047,0.8751080632209778,0.04607295244932175
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cx2jg2g341jo()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.5683020949363708,0.3875817656517029,0.5683020949363708,0.04411616176366806
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cx2jg2g341jo()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.5310572981834412,0.4413103461265564,0.5310572981834412,0.027632413432002068
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cx2jg2g341jo()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.6581558585166931,0.3025703728199005,0.6581558585166931,0.03927384316921234
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy59gznnz0zo()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.8406553268432617,0.07018107920885086,0.8406553268432617,0.08916349709033966
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy59gznnz0zo()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.8628362417221069,0.058318283408880234,0.8628362417221069,0.07884548604488373
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy59gznnz0zo()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.7277325391769409,0.24915708601474762,0.7277325391769409,0.02311035990715027
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy59gznnz0zo()at_medium=RSS(())at_campaign=rss.txt,4,neutral,0.7762254476547241,0.18935035169124603,0.7762254476547241,0.03442426025867462
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy59gznnz0zo()at_medium=RSS(())at_campaign=rss.txt,5,neutral,0.7187020778656006,0.24224485456943512,0.7187020778656006,0.0390530601143837
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy59gznnz0zo()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.785230278968811,0.16185033321380615,0.785230278968811,0.052919335663318634
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy9gd52r4gro()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.5589330196380615,0.3641006350517273,0.5589330196380615,0.07696637511253357
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy9gd52r4gro()at_medium=RSS(())at_campaign=rss.txt,2,neutral,0.45974209904670715,0.35804951190948486,0.45974209904670715,0.18220838904380798
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy9gd52r4gro()at_medium=RSS(())at_campaign=rss.txt,3,neutral,0.7371578216552734,0.22065582871437073,0.7371578216552734,0.042186424136161804
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy9gd52r4gro()at_medium=RSS(())at_campaign=rss.txt,4,neutral,0.8383526802062988,0.023763645440340042,0.8383526802062988,0.1378837674856186
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)articles(_)cy9gd52r4gro()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.6485463976860046,0.24164241552352905,0.6485463976860046,0.10981124639511108
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)videos(_)cpqw2p1z19vo()at_medium=RSS(())at_campaign=rss.txt,1,neutral,0.7275452017784119,0.2598141133785248,0.7275452017784119,0.012640622444450855
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)videos(_)cpqw2p1z19vo()at_medium=RSS(())at_campaign=rss.txt,2,negative,0.5221457481384277,0.5221457481384277,0.46618109941482544,0.011673139408230782
2026-02-https(__)(_)(_)www.bbc.com(_)news(_)videos(_)cpqw2p1z19vo()at_medium=RSS(())at_campaign=rss.txt,avg,neutral,0.5968631505966187,0.39097994565963745,0.5968631505966187,0.012156881392002106
